baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	type	dynamic
ENSG00000228540	2.3722002973404	2.74634718889402	0.476428447277367	5.76444837538248	8.19253493706356e-09	3.69827733263303e-08	 lncRNA	NO
ENSG00000228554	16.3908434605472	2.39725464809835	0.315309212035728	7.60286904597862	2.89636543181035e-14	2.26959460958258e-13	 lncRNA	NO
ENSG00000228566	4.77558156247598	4.23028020133021	0.409764021404065	10.3236984712202	5.50604529686093e-25	9.7679292548985e-24	 lncRNA	NO
ENSG00000228573	1.35354966276352	3.08858533808687	0.56197278688649	5.49596957389809	3.88569505936022e-08	1.62837578780518e-07	 lncRNA	NO
ENSG00000228598	2.39213554523891	2.98018169803147	0.583260507202318	5.10952080799415	3.22976920865706e-07	1.20529836170146e-06	 lncRNA	NO
ENSG00000228599	4.24270465072774	2.20686513985326	0.387675528837266	5.69255724361088	1.25150619211006e-08	5.54454839681525e-08	 processed_pseudogene	NO
ENSG00000228604	2.76308185680032	2.37522408537488	0.557597063614651	4.25974998859817	2.04655689916657e-05	5.95660512225124e-05	 lncRNA	NO
ENSG00000228613	6.67606368630402	2.63204241446848	0.402557015297245	6.53830964174106	6.22180092444827e-11	3.52322367818412e-10	 lncRNA	NO
ENSG00000228625	2.10621265097364	3.23604751836161	0.881185637402484	3.67237887342407	0.000240303059670415	0.000588492016030564	 lncRNA	NO
ENSG00000228630	20.2351259852884	3.22414063149659	0.558834366626394	5.76940292874305	7.955288655605e-09	3.59712059449094e-08	 lncRNA	NO
ENSG00000228634	6.34929000940655	2.8712896109988	0.479532948782585	5.98767950833888	2.12855964210518e-09	1.02715028492265e-08	 lncRNA	NO
ENSG00000228648	4.55362570082569	3.0683764954142	0.380317309267863	8.06793806287974	7.14952977377405e-16	6.46200224129604e-15	 lncRNA	NO
ENSG00000228705	48.531104398339	6.25077362843645	0.35361497916439	17.6767784079943	6.33120624261858e-70	1.66388970214664e-67	 lncRNA	NO
ENSG00000228723	2.88897724474185	2.4494660052873	0.556859044186157	4.39871818705426	1.08892116214863e-05	3.30766761545302e-05	 lncRNA	NO
ENSG00000228727	28.4813526443515	2.0999409656765	0.203995766780504	10.294041875565	7.49621088554253e-25	1.31901139006641e-23	 protein_coding	NO
ENSG00000228729	2.06159529076804	2.982689005108	0.935898828570223	3.18697803016237	0.00143767694909364	0.00305588342798326	 processed_pseudogene	NO
ENSG00000228742	59.5109314222132	6.81524990346342	0.359643897534752	18.9499945645675	4.41628942674762e-80	1.88603160331041e-77	 lncRNA	NO
ENSG00000228776	0.340834723563535	-3.66241228328286	0.615175614818506	-5.95344190351786	2.62561087341374e-09	1.2562118635572e-08	 processed_pseudogene	NO
ENSG00000228778	1.7843243094354	-2.14734157742192	0.286149944784006	-7.5042529854157	6.17798890484911e-14	4.70265854290761e-13	 lncRNA	NO
ENSG00000228779	4.30875758696056	2.12267871616401	0.361119970130824	5.87804300990337	4.15145068268703e-09	1.93961453092653e-08	 lncRNA	NO
ENSG00000228816	3.89532744464631	2.26067444507346	0.556426254249643	4.06284647391781	4.84779154132529e-05	0.000133040871284058	 processed_pseudogene	NO
ENSG00000228834	13.9221749837752	2.09797685119474	0.332968249548302	6.30083154787525	2.96053009583956e-10	1.5726329731696e-09	 processed_pseudogene	NO
ENSG00000228838	0.862568631197522	2.30993424890538	0.662143606825133	3.48856988891145	0.000485611853904462	0.0011273564431696	 lncRNA	NO
ENSG00000228844	4.87829905627015	3.53585074879056	0.499540104428607	7.0782119742618	1.46026246682142e-12	9.74728762858102e-12	 processed_pseudogene	NO
ENSG00000228847	16.2910021529416	3.12798444326837	0.378070038508081	8.27355813650786	1.30019359122642e-16	1.24574285704839e-15	 processed_pseudogene	DDG
ENSG00000228869	1.00325287754281	2.9511512578838	0.453285353676176	6.51058154416364	7.48604167603243e-11	4.20601256179221e-10	 processed_pseudogene	NO
ENSG00000228879	1.2008700457591	2.65874591689551	0.628422016363263	4.23082872284126	2.32831913641244e-05	6.71849858914959e-05	 processed_pseudogene	DDG
ENSG00000228886	5.14494573088968	2.40760467562981	0.418397184180926	5.75435200488515	8.69747606692485e-09	3.91415064535439e-08	 lncRNA	NO
ENSG00000228901	1.48861397630939	2.66926422792851	0.567442513106865	4.70402581102663	2.55080978634895e-06	8.50366723212997e-06	 processed_pseudogene	NO
ENSG00000228914	1.64626719783486	2.38815088030338	0.577150998846272	4.13782681668628	3.50610843538935e-05	9.85083837952937e-05	 unprocessed_pseudogene	NO
ENSG00000228917	2.35600565227598	3.16380699979086	0.51293093461689	6.1680955198265	6.91173894656985e-10	3.52622540233289e-09	 lncRNA	NO
ENSG00000228933	1.98449074645098	3.31513498000013	0.744909812478489	4.45038436125564	8.57167393155741e-06	2.64644542394752e-05	 lncRNA	NO
ENSG00000228938	3.56119454734083	3.12625416813462	0.460412604933298	6.79011420329713	1.12044814511614e-11	6.83675145906705e-11	 processed_pseudogene	NO
ENSG00000228949	1.35113837805585	3.03570500395131	0.634194780390379	4.78670764537462	1.69539520239918e-06	5.78123700473773e-06	 unprocessed_pseudogene	NO
ENSG00000228974	3.92586985739113	3.02069301324477	0.372861901856033	8.10137211178819	5.4342752151075e-16	4.95208746985946e-15	 processed_pseudogene	NO
ENSG00000228976	3.03112946369087	3.98045710144789	0.907775495930196	4.38484748629298	1.16067068647073e-05	3.50897255393606e-05	 processed_pseudogene	NO
ENSG00000228981	47.6023275401409	2.23622701073949	0.249667762002982	8.95681121502896	3.34203203476832e-19	3.89141236470978e-18	 processed_pseudogene	NO
ENSG00000228988	2.04488401113492	3.41384016360827	1.13696354237013	3.0025942225832	0.00267689093365104	0.00540573216913729	 lncRNA	NO
ENSG00000228995	2.8373539816812	4.08750296850612	0.718427042178907	5.68951713748022	1.27399104219077e-08	5.63928792353023e-08	 processed_pseudogene	NO
ENSG00000229019	1.11551813874103	-2.02148499581914	0.590336998959206	-3.42428985373291	0.00061640837318678	0.0014028816744705	 lncRNA	NO
ENSG00000229023	5.24603023773538	3.1242551895303	0.487695495805141	6.40615961476625	1.49230736635275e-10	8.15211424460092e-10	 processed_pseudogene	NO
ENSG00000229028	0.404696029234838	-2.09291386420974	0.636677808449105	-3.28724173582854	0.00101173943774335	0.0022097540604444	 transcribed_unprocessed_pseudogene	DDG
ENSG00000229046	1.69294201494391	2.95464383862854	0.899993519130013	3.28296123897055	0.00102722788800552	0.00224071768834532	 processed_pseudogene	NO
ENSG00000229048	2.39780621222385	2.80529766047379	0.585432780191343	4.79183563919483	1.65262266171247e-06	5.64430388911095e-06	 processed_pseudogene	NO
ENSG00000229105	2.01436930920269	3.95688911935246	1.04092745960151	3.80131111236824	0.000143932441528053	0.000365587153073981	 lncRNA	NO
ENSG00000229115	1.37059339298238	3.15045699579207	0.882495633619449	3.56994060454538	0.000357062178292996	0.000848382218815198	 processed_pseudogene	NO
ENSG00000229155	44.925317803221	-2.02191733715348	0.142419453874789	-14.1969182028396	9.57306457864409e-46	6.50873136973881e-44	 lncRNA	NO
ENSG00000229156	0.463652264316385	-2.10286207045025	0.436161677694286	-4.82129031043435	1.42632601268385e-06	4.92185117986807e-06	 processed_pseudogene	NO
ENSG00000229173	0.952390808490653	2.67860264803657	0.881893555146854	3.03733101620243	0.00238683189826119	0.00486915132432265	 processed_pseudogene	NO
ENSG00000229190	3.28257316281024	3.31451374626122	0.611789268599133	5.41773763676952	6.03578981035333e-08	2.46715165149417e-07	 lncRNA	NO
ENSG00000229206	2.44462679101277	3.45524416246767	0.85281764610938	4.05156269717303	5.08766885898745e-05	0.000139176785134295	 lncRNA	NO
ENSG00000229207	2.93039305357845	2.29944669322303	0.351406309540781	6.54355551050849	6.00731717763993e-11	3.40647288587665e-10	 processed_pseudogene	NO
ENSG00000229228	4.07183281044308	-2.39954518169845	0.277085680155479	-8.65993933844583	4.72015381212749e-18	5.03950171847924e-17	 lncRNA	NO
ENSG00000229230	2.51509957277561	-2.26096547890338	0.381999467421637	-5.91876605002648	3.24365970601559e-09	1.53418967036487e-08	 processed_pseudogene	NO
ENSG00000229241	3.19966767975888	3.66758070806632	0.536446008210943	6.83681237613784	8.09746794722909e-12	5.00271234027273e-11	 processed_pseudogene	NO
ENSG00000229263	2.57415970990006	2.27480707511244	0.516923273700063	4.40066677367745	1.07918745956213e-05	3.27955877749079e-05	 lncRNA	NO
ENSG00000229268	1.68496493853496	2.44042524225439	0.495841646963857	4.92178351132388	8.57590514387058e-07	3.04305832688598e-06	 processed_pseudogene	DDG
ENSG00000229274	2.59786297713374	-3.26979234348027	0.371416602309947	-8.80357076970845	1.32530538780526e-18	1.47689236991683e-17	 lncRNA	NO
ENSG00000229314	24.2765255382578	4.10265391039202	0.527135383068859	7.78292264599527	7.08679686687911e-15	5.87552068651789e-14	 protein_coding	NO
ENSG00000229327	2.2688067950188	3.06260415968747	0.899343239093911	3.40537853242	0.000660723995205827	0.00149686906175148	 lncRNA	NO
ENSG00000229331	4.3640556493063	2.30709481437318	0.421618536254222	5.47199569276547	4.44995651839162e-08	1.84992209836767e-07	 lncRNA	NO
ENSG00000229357	1.84783865180287	2.0220543863809	0.554900976024623	3.64399140341605	0.000268442389423992	0.000651951962656527	 processed_pseudogene	DDG
ENSG00000229399	4.00644220386718	3.17813598948083	0.454926368387611	6.98604479829352	2.82743825916477e-12	1.82693953899507e-11	 processed_pseudogene	NO
ENSG00000229404	51.3893009459215	6.15386336428219	0.374087710942859	16.4503221684879	8.34233166996729e-61	1.29552618865651e-58	 lncRNA	NO
ENSG00000229414	1.62585693530087	2.44576566717612	0.50631723626649	4.83050050835883	1.3619026672664e-06	4.71064587468049e-06	 lncRNA	NO
ENSG00000229415	2.58554078738498	3.63673101175476	1.09583114836303	3.31869651377163	0.000904386620204708	0.00199387194316803	 protein_coding	NO
ENSG00000229427	2.20194683347458	2.02838547591848	0.61219271853663	3.31331199228747	0.000921980697788423	0.00202938712809673	 processed_pseudogene	NO
ENSG00000229455	1.19260795678693	2.23394336114281	0.546917657362473	4.08460639562466	4.41515929364889e-05	0.000122042004261743	 processed_pseudogene	NO
ENSG00000229456	5.2571054287419	2.68536379035922	0.657597208430152	4.08359974150415	4.43433833174162e-05	0.000122547356201377	 processed_pseudogene	NO
ENSG00000229463	2.05787586710357	2.51116150133163	0.845357912046582	2.97053054753128	0.00297285837801183	0.00595094222849124	 lncRNA	NO
ENSG00000229494	1.06335349762742	3.01895368636842	0.74341424917514	4.06093061804791	4.88774965130855e-05	0.000134056703374597	 lncRNA	NO
ENSG00000229502	3.7471768378629	3.26896143384246	0.712593021395254	4.58741713108816	4.48763467916166e-06	1.44233338488766e-05	 lncRNA	NO
ENSG00000229521	1.5862968151089	2.82689720275318	0.767390547451112	3.68377902509058	0.000229801476244897	0.000564866054504965	 lncRNA	NO
ENSG00000229531	3.32170228942886	3.21981794202906	0.732686654277389	4.39453608610437	1.11009563025512e-05	3.36724627472622e-05	 lncRNA	NO
ENSG00000229601	3.18634528277442	3.76531951772294	0.647832493285552	5.81218070527261	6.16642226564857e-09	2.82596668954907e-08	 processed_pseudogene	DDG
ENSG00000229612	1.04823633657816	2.027738643542	0.696493280153778	2.91135421018605	0.00359865802826044	0.00709486808572356	 processed_pseudogene	NO
ENSG00000229618	1.80785114400085	3.33001559174774	0.674123578868612	4.93977023817582	7.82146773063758e-07	2.78935746364544e-06	 lncRNA	NO
ENSG00000229619	155.641058767134	-2.65865829062494	0.196433787855933	-13.5346282309377	9.76753433528517e-42	5.10777261068905e-40	 lncRNA	NO
ENSG00000229622	1.74988620931208	2.80854210889216	0.809775935479367	3.4682953466993	0.000523771298915981	0.00120862136055369	 processed_pseudogene	NO
ENSG00000229623	2.92181454683666	4.31700714038708	1.32242252502227	3.26446885069081	0.00109669521196673	0.00237883235279678	 processed_pseudogene	NO
ENSG00000229642	1.45798097499724	3.0977359245351	0.603337799221121	5.13433093125298	2.83149495495136e-07	1.06324995569789e-06	 lncRNA	NO
ENSG00000229661	0.87199124014206	2.08830482361305	0.440107149056305	4.7449918232205	2.08514758290488e-06	7.02497169890166e-06	 processed_pseudogene	NO
ENSG00000229670	1.13926317019838	2.25524366163178	0.521722177092109	4.32269081257326	1.54137673626615e-05	4.57194063329761e-05	 unprocessed_pseudogene	NO
ENSG00000229672	0.597368800649822	2.07886214680709	0.443580240138336	4.68655264300946	2.77845376281146e-06	9.21759567630232e-06	 lncRNA	NO
ENSG00000229688	3.11772529651603	2.09473932738012	0.416879683071813	5.02480550729855	5.03942985026853e-07	1.83993717162088e-06	 lncRNA	NO
ENSG00000229694	4.39523392921858	-2.4020130030236	0.387253394229091	-6.20269063827139	5.55058839986579e-10	2.86206795645451e-09	 lncRNA	NO
ENSG00000229696	2.65954033261146	4.21092918458711	0.770741305597116	5.46347932050273	4.66891682237482e-08	1.93545249629649e-07	 processed_pseudogene	NO
ENSG00000229742	0.960828699276856	2.60955080771022	0.844881275827275	3.08865977075305	0.00201061550454253	0.00415971724154836	 processed_pseudogene	NO
ENSG00000229751	1.70819714831874	3.36704012173463	1.02737177405049	3.27733368463086	0.00104792445971375	0.00228149365404622	 lncRNA	NO
ENSG00000229782	3.20509283691291	2.62353030051153	0.35922360154553	7.30333499587448	2.80721084696141e-13	2.00365651642973e-12	 lncRNA	NO
ENSG00000229800	3.0393207320029	2.07952843552068	0.48314110899559	4.30418442314678	1.67602007394848e-05	4.94552510460969e-05	 processed_pseudogene	NO
ENSG00000229814	8.67919652671725	4.43517888454702	0.554195537251455	8.00291338783309	1.21509411825358e-15	1.07967985826095e-14	 processed_pseudogene	NO
ENSG00000229821	0.685482764160865	2.22340890495974	0.550214122543568	4.04098843315982	5.32263839718788e-05	0.00014513004057456	 lncRNA	NO
ENSG00000229822	2.2203565946259	3.35543828352162	0.770530500442944	4.35471182723166	1.33242082395416e-05	3.99258799447979e-05	 processed_pseudogene	NO
ENSG00000229835	7.50934840334693	2.16132899838594	0.319613295625524	6.76232505958785	1.35794601575001e-11	8.21864050099189e-11	 processed_pseudogene	DDG
ENSG00000229853	3.37861935544855	2.96451077453847	0.655841786177753	4.52016147341822	6.17924818207163e-06	1.94634923915621e-05	 processed_pseudogene	DDG
ENSG00000229875	1.04956830331115	2.45097662794099	0.691102193634323	3.54647496494253	0.000390421836372564	0.000921662604226543	 processed_pseudogene	NO
ENSG00000229948	1.83656685852757	2.90525299464476	0.921175767661855	3.15385303938131	0.00161130204840991	0.00339083058108559	 processed_pseudogene	NO
ENSG00000229950	30.1567464750794	3.76334768193353	0.31147815788623	12.0822201706616	1.3113051083274e-33	4.05131023596131e-32	 lncRNA	NO
ENSG00000229955	1.87976427821242	3.3621045402087	0.962233571365322	3.49406281412337	0.000475729072418032	0.00110710907140798	 lncRNA	NO
ENSG00000229960	7.94384662014503	3.81270604956982	0.33312574755869	11.4452457593303	2.48399535462983e-30	6.20590137410809e-29	 lncRNA	NO
ENSG00000229967	2.48995922796153	4.34027528330193	1.17918167009336	3.68075199384525	0.000232547108648701	0.000570964568234487	 lncRNA	NO
ENSG00000229970	32.5823969642206	4.87171080380096	0.276760803791793	17.6026038985851	2.35254919077692e-69	5.91716636340319e-67	 lncRNA	NO
ENSG00000229989	3.70333678604956	3.61570826937814	0.684113748270943	5.2852442719016	1.25537130040613e-07	4.93695084643171e-07	 lncRNA	NO
ENSG00000229990	5.00663805101933	2.23987575828016	0.498032857407423	4.49744575074853	6.87747014480886e-06	2.15172864008603e-05	 lncRNA	NO
ENSG00000229992	2.44986384013557	3.24175159719334	0.854144126557104	3.79532153462231	0.00014745223201445	0.000373763237796985	 processed_pseudogene	NO
ENSG00000230005	1.77090400075184	2.69643102021791	0.483839833730463	5.57298269435177	2.50414454729656e-08	1.07240750421382e-07	 lncRNA	NO
ENSG00000230010	2.09128566685354	2.07699834436482	0.502458653651895	4.13367016224935	3.57015743765101e-05	0.000100136358095927	 lncRNA	NO
ENSG00000230022	2.57336733462913	2.91414842991995	0.648836100782099	4.49134754741186	7.07739519117323e-06	2.21056718000701e-05	 processed_pseudogene	NO
ENSG00000230061	147.260391295844	3.17612911429833	0.255806012626313	12.4161628637638	2.13561133684347e-35	7.35762971326963e-34	 lncRNA	NO
ENSG00000230063	1.86407357992796	3.42792354430304	1.07769996233783	3.18077727020322	0.00146880508112803	0.00311655474154265	 lncRNA	NO
ENSG00000230068	4.79248757968844	3.00613170308831	0.501914876606385	5.98932576657974	2.10712729170437e-09	1.01740672129662e-08	 lncRNA	NO
ENSG00000230107	16.0455642231852	2.64974209819647	0.312289098778236	8.48490103741379	2.1590239787487e-17	2.19206699060771e-16	 lncRNA	NO
ENSG00000230140	1.92432843487592	2.766248017783	0.538271236937894	5.13913400522676	2.76007519372155e-07	1.03842858394233e-06	 lncRNA	NO
ENSG00000230146	4.49714865859022	2.8905541622516	0.411995713799714	7.0159811508544	2.28340839033811e-12	1.48950162588833e-11	 processed_pseudogene	DDG
ENSG00000230154	3.27759397952202	2.13845211731596	0.555483908352047	3.84971028892646	0.00011825761686338	0.000304504822017639	 processed_pseudogene	NO
ENSG00000230164	0.453136185991921	-2.79153981117276	0.532137527248566	-5.24589916746992	1.55521946890359e-07	6.04425896161809e-07	 unprocessed_pseudogene	NO
ENSG00000230165	0.967367989004808	2.89972590947717	0.624286190058135	4.64486633799658	3.40296701206391e-06	1.11442480677847e-05	 processed_pseudogene	NO
ENSG00000230166	1.26832144015445	3.06389639731358	0.873762752903561	3.50655413856002	0.00045394908101533	0.00106021444818654	 processed_pseudogene	NO
ENSG00000230176	3.06447183979104	3.37012960661133	0.369959747131705	9.10944942724152	8.28010916461692e-20	1.01363964028356e-18	 lncRNA	NO
ENSG00000230184	2.98522272719105	3.95512048848912	0.825452078975344	4.79145984270671	1.65572162539837e-06	5.65253353302378e-06	 lncRNA	NO
ENSG00000230188	3.3745913538041	2.04265299614289	0.368400035015052	5.54466015742759	2.9452564344951e-08	1.25194010680591e-07	 processed_pseudogene	DDG
ENSG00000230191	9.89480764303855	3.35004737548887	0.365955894569543	9.15423805218214	5.47427527214879e-20	6.77230952346276e-19	 processed_pseudogene	NO
ENSG00000230201	3.06676406056146	2.05332735898003	0.450605519888751	4.55681803340308	5.19343791407112e-06	1.65272504541712e-05	 processed_pseudogene	NO
ENSG00000230215	6.01009837964326	2.16483772743057	0.372682808103682	5.80879418196373	6.29243863272556e-09	2.88146318624464e-08	 lncRNA	NO
ENSG00000230216	21.014001659345	2.26733156827031	0.318147492273441	7.12666804967802	1.02827676006394e-12	6.97506462758128e-12	 processed_pseudogene	NO
ENSG00000230221	2.51195939224934	2.01649094265442	0.478387197570181	4.21518584296687	2.49572586236978e-05	7.17177885367885e-05	 processed_pseudogene	NO
ENSG00000230225	2.55893554981031	3.16762468147009	0.913881268434364	3.46612277861519	0.00052802209665479	0.001217598911271	 unprocessed_pseudogene	NO
ENSG00000230231	0.617258180846638	2.03324933323715	0.491106449628305	4.14013974928657	3.47094303545107e-05	9.75738635267575e-05	 unprocessed_pseudogene	NO
ENSG00000230234	28.1838042285272	6.30439525910489	0.479720385526359	13.1418122917324	1.8962998920782e-39	8.60957951001352e-38	 lncRNA	NO
ENSG00000230246	0.530919048515701	-2.43951792465225	0.495926649010369	-4.9191103755371	8.69384377130615e-07	3.08303958944736e-06	 transcribed_unprocessed_pseudogene	DDG
ENSG00000230251	1.07538116944785	2.67471085527492	0.604306665152387	4.42608200358082	9.59600571013781e-06	2.93945787585348e-05	 processed_pseudogene	NO
ENSG00000230269	4.78675035183945	3.49405331913242	0.597928061194435	5.84360150642974	5.10841462662077e-09	2.36489140539971e-08	 lncRNA	NO
ENSG00000230291	46.9351386756897	2.45670010326756	0.309682253204249	7.93297025531281	2.13965692383359e-15	1.86142463231646e-14	 processed_pseudogene	NO
ENSG00000230300	2.20609096050042	2.46949674336603	0.806383172391039	3.06243585917551	0.00219543520505599	0.00450786059682904	 lncRNA	NO
ENSG00000230316	155.647751628198	9.24585258460027	0.473169968682999	19.5402354260453	4.99513033761997e-85	2.35391211013498e-82	 lncRNA	NO
ENSG00000230322	3.39569256739783	4.07303087047459	1.05306832739661	3.86777454464319	0.000109833139716221	0.000284366218003513	 lncRNA	NO
ENSG00000230356	15.4391874881053	4.56541979552991	0.393125529252414	11.6131348788559	3.53416386791449e-31	9.32991952715764e-30	 processed_pseudogene	DDG
ENSG00000230360	1.72455004301728	2.14517981139777	0.391269246843937	5.48261798927787	4.19077313574062e-08	1.74944829466545e-07	 processed_pseudogene	DDG
ENSG00000230368	1.36812601458267	2.23167310421072	0.545845622181401	4.08846936482173	4.34228878145277e-05	0.000120230401473628	 lncRNA	NO
ENSG00000230370	2.22296561135263	2.0866255650593	0.474120383695575	4.40104588795552	1.07730336304266e-05	3.27456133437301e-05	 processed_pseudogene	NO
ENSG00000230390	0.70827085494793	2.34614080679619	0.544569941775114	4.30824514321992	1.64554943379532e-05	4.85878542936555e-05	 lncRNA	NO
ENSG00000230392	1.19190577750388	2.17742871043656	0.533056176898806	4.08480157401856	4.4114498217643e-05	0.00012195591354868	 lncRNA	NO
ENSG00000230393	0.79015716730223	-2.88795019515826	0.405330034107238	-7.12493511989342	1.04129726440745e-12	7.05871449176199e-12	 lncRNA	NO
ENSG00000230399	2.58912814251445	2.64535388604134	0.650119904971843	4.06902459963276	4.72103631661204e-05	0.000129840374930208	 processed_pseudogene	DDG
ENSG00000230400	1.72520541500264	2.38678138875086	0.37497925669884	6.36510245863486	1.95159415628983e-10	1.05528168319138e-09	 lncRNA	NO
ENSG00000230408	1.60038973333539	2.38204330471112	0.479013985379379	4.97280534058842	6.59909156849547e-07	2.37657726743831e-06	 lncRNA	NO
ENSG00000230426	11.8535119108432	6.3795500590449	0.834503404185215	7.64472622526174	2.09390365138432e-14	1.66110413892133e-13	 lncRNA	NO
ENSG00000230432	0.707964765902979	2.23854621843795	0.478348351968605	4.67974063091341	2.87238058606534e-06	9.50919406229867e-06	 lncRNA	NO
ENSG00000230433	3.62171916511163	3.18038106962634	0.498763068731628	6.37653681479297	1.81137223415656e-10	9.82699998093829e-10	 lncRNA	NO
ENSG00000230453	9.88976031193947	3.37989449952184	0.465834594374082	7.2555678353241	3.99980254635244e-13	2.81469112247438e-12	 protein_coding	NO
ENSG00000230459	1.76352040948424	2.90431704070771	0.790751389005066	3.6728573368198	0.000239853404103674	0.000587496108342838	 processed_pseudogene	DDG
ENSG00000230461	45.1107307394777	2.03652717044617	0.223583591285191	9.10857169231387	8.34736244619177e-20	1.02126280384652e-18	 lncRNA	NO
ENSG00000230481	7.09201559627407	-2.35487919047102	0.360797084170923	-6.52687977199789	6.71539071622581e-11	3.7927757071749e-10	 IG_V_pseudogene	DDG
ENSG00000230482	2.07561572344638	2.59375378881954	0.625041272758285	4.14973202869211	3.32864724408695e-05	9.38375023812672e-05	 processed_pseudogene	NO
ENSG00000230500	0.54103169900243	-2.01044771473406	0.440340235921498	-4.56566888675708	4.97904148440748e-06	1.58930818107862e-05	 lncRNA	NO
ENSG00000230524	8.11312425842669	2.37122665329155	0.231646998169444	10.2363798021551	1.36239106099263e-24	2.35180247236109e-23	 transcribed_unprocessed_pseudogene	DDG
ENSG00000230525	0.497809178019194	-2.31827424424418	0.523542489846059	-4.42805367129962	9.50872433108998e-06	2.91424594547378e-05	 lncRNA	NO
ENSG00000230542	3.36208375453808	2.34608234287676	0.565909074592917	4.14568779368735	3.38795195901573e-05	9.5378187472174e-05	 lncRNA	NO
ENSG00000230568	5.12238142846056	2.69954630616396	0.432510107427925	6.24157969906823	4.33173623918563e-10	2.26174888352181e-09	 processed_pseudogene	DDG
ENSG00000230569	1.83171151934347	3.46239834393399	0.942652050051581	3.6730396372071	0.000239682287630261	0.000587112052832972	 lncRNA	NO
ENSG00000230570	1.16373683848339	2.6572381774092	0.52452394162167	5.06599978867279	4.06262364686322e-07	1.49811769759885e-06	 processed_pseudogene	NO
ENSG00000230580	13.2745348097418	2.07968523076907	0.2933386867491	7.08970662484721	1.34396601008463e-12	9.00914298257845e-12	 processed_pseudogene	NO
ENSG00000230584	4.70605690272446	2.4254906210271	0.386489768371367	6.27569167289447	3.48083370016039e-10	1.83735316131293e-09	 processed_pseudogene	DDG
ENSG00000230603	1.13078651568721	2.69843840296673	0.732983927573819	3.68144280038796	0.000231917823198411	0.00056952182782201	 processed_pseudogene	NO
ENSG00000230604	1.62345398076121	2.85687464758759	0.731563364369498	3.90516363548332	9.41616475910863e-05	0.000246201481373684	 processed_pseudogene	NO
ENSG00000230623	1.09014190119065	2.52059406010714	0.503949752102055	5.0016773489685	5.68336507271381e-07	2.06145803106362e-06	 lncRNA	NO
ENSG00000230657	1.68694379098349	3.07471130088985	1.05067358654597	2.92641914697579	0.00342888620985127	0.00678659248969211	 protein_coding	NO
ENSG00000230661	1.95457653730081	3.46851238885437	0.575156837698851	6.03055055857733	1.63402039334762e-09	7.98945355831431e-09	 processed_pseudogene	NO
ENSG00000230696	1.67227024637551	3.19275664379519	0.937652258394369	3.40505407544418	0.000661509532453641	0.00149837391223947	 lncRNA	NO
ENSG00000230699	6.88316533440306	2.75919579763946	0.392644398856451	7.02721293280999	2.10699702483919e-12	1.38013522965901e-11	 lncRNA	NO
ENSG00000230703	0.913864737377446	2.43365786056704	0.473481266894473	5.13992428154385	2.74849203248904e-07	1.03435539148142e-06	 lncRNA	NO
ENSG00000230707	0.471538376714166	-2.64388545183438	0.497920819657814	-5.30985118005577	1.09714785352651e-07	4.348498424099e-07	 processed_pseudogene	DDG
ENSG00000230709	2.68077310486924	-2.61417527991283	0.298894121589606	-8.7461582248921	2.20739529047855e-18	2.41781437667753e-17	 lncRNA	NO
ENSG00000230725	4.03134914702926	3.21340385969644	0.574660913969117	5.59182603442059	2.24693891425555e-08	9.67139124479254e-08	 lncRNA	NO
ENSG00000230746	0.505540419212537	-3.40922169734935	0.875986269461688	-3.89186659220628	9.94759416317735e-05	0.000259105124207081	 lncRNA	NO
ENSG00000230751	2.29369413263672	2.59153312547694	0.557182763141595	4.65113656938157	3.30110618324908e-06	1.08315642429494e-05	 lncRNA	NO
ENSG00000230758	1.04502460011374	2.00149735525178	0.409266968981884	4.89044439679756	1.00608576535358e-06	3.54055830111298e-06	 processed_pseudogene	DDG
ENSG00000230768	0.862660073604562	2.71076209972713	0.668590025349588	4.05444591894674	5.02532745250753e-05	0.000137572365717083	 lncRNA	NO
ENSG00000230779	7.62434514915242	2.71727389038516	0.392726123090161	6.91900469722849	4.54827784517724e-12	2.88118502930433e-11	 processed_pseudogene	DDG
ENSG00000230782	2.0395074714457	2.41169166328765	0.811715214788079	2.97110565300576	0.00296729679867888	0.00594154989754513	 lncRNA	NO
ENSG00000230789	2.9819953684056	3.59962174701052	0.870273010879205	4.13619829870854	3.53107081377666e-05	9.91553707008326e-05	 lncRNA	NO
ENSG00000230798	4.40957056912702	-2.60141934265227	0.353919621000516	-7.35031116754183	1.97745961069498e-13	1.43261864497743e-12	 lncRNA	NO
ENSG00000230801	0.787293400359855	2.11607801062064	0.52581488008994	4.02437833303365	5.71260179144656e-05	0.000154833462511824	 processed_pseudogene	NO
ENSG00000230815	2.16324375232012	3.57836268011395	1.19595458866283	2.99205564662355	0.00277105747358917	0.00558132224525713	 lncRNA	NO
ENSG00000230826	3.2675633645279	4.01712977056007	0.882085464089324	4.55412761472882	5.26034170690902e-06	1.67271767082802e-05	 lncRNA	NO
ENSG00000230829	2.76296726541605	2.00611159580508	0.39447613090316	5.08550819339069	3.66643002475345e-07	1.35762552524243e-06	 processed_pseudogene	DDG
ENSG00000230833	1.03752145946587	2.95338474565175	0.976839315128616	3.02340896799684	0.00249944213820138	0.00507966731680861	 processed_pseudogene	NO
ENSG00000230834	4.34554088310155	5.00026589246981	0.544816630830837	9.17788776903613	4.39629885638421e-20	5.48173541709367e-19	 lncRNA	NO
